time,Rs,u2,Tmax,Tmin,RH,prec,ETo
1984-07-03,13.6,1.7,22.8,9.3,79.0,0.0,2.3
1984-07-04,10.6,1.7,23.8,9.4,80.0,0.0,2.1
1984-07-05,14.8,1.8,25.6,9.9,72.8,0.0,2.7
1984-07-06,16.1,1.4,26.7,9.7,73.1,0.0,2.8
1984-07-07,15.9,2.2,26.9,8.6,72.4,0.0,3.1
1984-07-08,15.2,1.6,24.1,9.3,77.3,0.0,2.8
1984-07-09,14.8,1.7,22.9,8.4,71.1,0.0,2.6
1984-07-10,16.4,1.2,24.4,7.7,69.5,0.0,2.7
1984-07-11,16.2,1.6,25.3,8.9,70.6,0.0,2.9
1984-07-12,15.6,1.4,26.6,8.9,69.6,0.0,2.9
1984-07-13,15.7,1.5,27.3,9.0,69.2,0.0,2.9
1984-07-14,12.1,1.1,24.6,11.4,76.1,0.0,2.3
1984-07-15,14.2,1.2,25.0,11.7,73.4,0.0,2.6
1984-07-16,12.8,1.5,26.1,11.3,70.6,1.3,2.7
1984-07-17,11.8,1.5,24.4,11.3,70.5,0.3,2.5
1984-07-18,14.1,1.1,24.8,10.6,70.7,0.0,2.6
1984-07-19,15.7,1.3,25.2,8.5,64.9,0.0,2.9
1984-07-20,15.5,1.1,25.8,9.2,66.1,0.0,2.8
1984-07-21,14.3,1.6,26.1,10.0,65.1,0.0,3.0
1984-07-22,12.2,1.8,22.9,8.7,71.6,0.0,2.5
1984-07-23,11.9,1.7,20.5,7.3,73.6,0.0,2.2
1984-07-24,11.1,1.5,21.1,9.2,78.2,0.0,2.1
1984-07-25,12.0,1.6,24.2,9.8,71.0,0.0,2.6
1984-07-26,10.5,2.1,23.8,9.1,74.6,0.0,2.4
1984-07-27,14.9,1.7,24.2,9.3,70.4,0.0,2.9
1984-07-28,11.8,1.0,23.2,10.3,76.8,0.0,2.2
1984-07-29,7.4,1.7,21.1,10.7,78.9,0.2,1.8
1984-07-30,8.9,2.1,19.7,8.8,79.4,0.1,2.0
1984-07-31,12.4,1.5,19.7,6.7,74.5,0.0,2.3
1984-08-01,16.3,2.0,24.4,7.4,68.2,0.0,3.1
1984-08-02,16.5,1.8,27.8,9.5,66.0,0.0,3.5
1984-08-03,13.3,2.4,28.7,10.5,72.0,0.0,3.4
1984-08-04,16.5,1.0,28.5,11.2,70.2,3.9,3.0
1984-08-05,16.2,1.7,29.3,10.7,65.1,0.0,3.5
1984-08-06,15.9,1.8,30.4,13.7,68.8,0.0,3.5
1984-08-07,16.6,1.9,31.5,12.9,68.8,0.0,3.7
1984-08-08,14.3,1.4,26.4,14.4,80.0,0.0,2.8
1984-08-09,15.8,1.4,26.6,10.9,74.2,0.0,3.1
1984-08-10,18.5,1.5,29.4,11.6,68.0,0.0,3.7
1984-08-11,18.3,1.5,30.2,9.5,69.0,0.0,3.7
1984-08-12,18.9,1.2,29.5,9.7,68.3,0.0,3.5
1984-08-13,18.5,1.4,30.3,10.4,63.4,0.0,3.6
1984-08-14,17.2,1.4,29.3,12.8,73.8,0.0,3.5
1984-08-15,11.5,1.8,24.8,13.6,80.7,0.0,2.4
1984-08-16,8.5,1.8,20.3,13.0,90.3,3.8,1.7
1984-08-17,10.4,1.6,18.5,10.8,85.8,4.1,1.9
1984-08-18,8.6,1.3,16.3,10.1,87.3,0.0,1.5
1984-08-19,7.9,2.0,15.6,9.7,83.8,0.7,1.5
1984-08-20,9.1,1.5,16.2,9.0,83.9,0.0,1.7
1984-08-21,7.4,1.5,17.0,11.6,84.1,0.8,1.6
1984-08-22,7.5,1.6,19.7,12.9,86.1,0.1,1.6
1984-08-23,8.1,1.7,18.9,12.9,93.4,3.6,1.5
1984-08-24,18.0,1.1,27.0,9.7,79.7,4.4,3.2
1984-08-25,7.6,1.2,20.2,13.1,92.0,1.0,1.5
1984-08-26,8.0,1.8,17.6,10.0,89.9,10.0,1.6
1984-08-27,8.1,1.7,14.0,8.1,87.5,0.1,1.5
1984-08-28,7.8,1.3,13.8,9.5,93.5,0.1,1.3
1984-08-29,8.8,1.6,15.8,10.2,89.7,1.9,1.6
1984-08-30,12.0,2.3,19.5,11.1,89.9,5.0,2.1
1984-08-31,8.0,2.3,16.6,11.5,90.6,20.4,1.6
1984-09-01,10.2,1.8,18.3,11.2,88.3,3.0,1.9
1984-09-02,15.5,1.4,22.3,10.2,77.8,0.9,2.8
1984-09-03,17.7,1.0,25.0,9.9,70.5,0.0,3.2
1984-09-04,19.4,1.0,25.5,9.7,68.2,0.0,3.5
1984-09-05,16.0,1.3,26.4,12.2,80.7,0.0,3.1
1984-09-06,13.3,1.5,25.2,12.2,79.5,0.2,2.8
1984-09-07,8.3,0.9,21.9,12.9,88.7,20.8,1.8
1984-09-08,8.2,0.9,17.8,13.6,93.7,15.7,1.5
1984-09-09,14.6,1.3,22.6,12.3,85.1,10.6,2.6
1984-09-10,22.2,2.6,21.9,7.6,74.6,3.2,3.6
1984-09-11,21.7,1.3,24.0,6.5,67.6,0.0,3.7
1984-09-12,20.2,1.2,27.1,8.7,68.4,0.0,3.8
1984-09-13,18.3,1.7,27.7,10.8,63.5,0.0,4.0
1984-09-14,19.4,1.3,30.0,11.1,69.5,0.0,3.9
1984-09-15,13.7,1.4,29.8,12.1,67.6,0.0,3.3
1984-09-16,9.6,1.3,29.1,12.4,71.5,0.0,2.6
1984-09-17,11.6,2.0,23.4,12.5,77.9,4.5,2.6
1984-09-18,9.3,1.6,18.6,13.0,86.5,0.4,1.9
1984-09-19,11.0,2.2,20.4,10.7,85.8,0.4,2.2
1984-09-20,16.9,2.1,26.5,12.7,78.6,0.0,3.4
1984-09-21,16.4,1.8,26.4,14.6,84.2,17.8,3.2
1984-09-22,16.6,1.1,27.1,13.7,73.2,2.1,3.4
1984-09-23,22.0,1.8,27.0,13.4,73.1,0.0,4.4
1984-09-24,18.9,1.3,26.6,14.1,73.9,3.2,3.7
1984-09-25,22.0,1.7,27.8,13.4,69.2,0.0,4.4
1984-09-26,13.2,1.4,25.7,13.6,77.8,0.0,2.9
1984-09-27,9.8,0.9,24.4,15.7,86.2,13.8,2.2
1984-09-28,15.9,1.7,25.2,15.6,74.4,0.5,3.5
1984-09-29,23.7,1.5,26.7,10.0,70.7,0.0,4.4
1984-09-30,23.1,1.2,26.0,10.3,74.3,0.0,4.1
1984-10-01,20.7,1.3,27.8,12.2,75.1,0.0,4.0
1984-10-02,22.3,1.3,28.8,14.7,70.4,0.0,4.4
1984-10-03,24.4,1.6,30.5,14.8,65.7,0.0,5.1
1984-10-04,24.1,1.6,30.6,14.7,62.9,0.0,5.1
1984-10-05,23.1,1.7,31.2,15.0,63.8,0.0,5.1
1984-10-06,18.9,1.8,31.6,15.3,65.4,0.0,4.5
1984-10-07,19.8,2.0,27.0,15.2,74.4,0.0,4.2
1984-10-08,18.0,1.9,27.3,16.2,75.7,0.0,4.0
1984-10-09,16.5,1.5,29.1,15.2,74.5,0.0,3.6
1984-10-10,14.2,1.5,30.0,16.1,73.6,2.3,3.4
1984-10-11,12.3,1.3,25.9,16.0,80.6,0.2,2.8
1984-10-12,23.9,1.4,27.8,13.5,73.7,1.8,4.6
1984-10-13,23.0,1.2,29.8,14.6,66.1,0.0,4.7
1984-10-14,22.8,1.9,30.3,14.5,63.4,0.0,5.1
1984-10-15,19.2,1.1,27.5,14.1,75.8,2.8,3.8
1984-10-16,12.9,1.9,23.0,16.0,80.1,7.7,2.9
1984-10-17,19.0,1.7,26.8,16.1,74.3,0.2,4.0
1984-10-18,18.7,1.5,28.7,14.2,80.2,0.0,3.9
1984-10-19,9.8,1.4,22.4,15.7,91.9,16.0,2.0
1984-10-20,12.1,1.9,22.0,15.6,86.5,23.0,2.4
1984-10-21,13.2,1.2,23.8,15.6,86.1,0.1,2.7
1984-10-22,23.5,1.0,28.1,14.5,77.2,3.6,4.5
1984-10-23,23.9,1.1,30.6,14.0,75.0,0.3,4.8
1984-10-24,15.9,1.8,28.1,14.4,79.8,0.3,3.6
1984-10-25,10.9,0.9,23.5,15.4,86.6,47.0,2.3
1984-10-26,22.2,1.2,26.5,14.3,75.3,3.6,4.3
1984-10-27,26.2,0.9,27.0,11.7,68.3,0.0,4.7
1984-10-28,27.0,1.0,28.5,11.3,63.5,0.0,5.1
1984-10-29,26.5,1.3,30.7,13.3,64.2,0.0,5.3
1984-10-30,25.4,1.6,30.9,15.3,63.4,0.0,5.4
1984-10-31,23.5,1.9,31.4,15.5,72.3,0.0,5.1
1984-11-01,23.5,1.7,29.0,17.2,72.7,0.0,5.0
1984-11-02,25.1,2.3,30.0,17.4,63.7,0.0,5.7
1984-11-03,26.9,1.4,32.0,14.6,64.3,0.0,5.7
1984-11-04,25.5,1.4,32.7,15.8,58.9,0.0,5.4
1984-11-05,21.4,1.1,29.0,16.9,69.3,0.0,4.6
1984-11-06,24.2,1.6,29.1,16.0,65.0,0.0,5.2
1984-11-07,27.4,1.7,28.9,15.5,65.3,0.0,5.7
1984-11-08,24.2,1.4,31.2,15.7,66.0,0.0,5.2
1984-11-09,26.0,1.7,33.4,16.6,55.1,0.0,6.2
1984-11-10,18.9,1.9,31.1,17.2,72.7,0.0,4.6
1984-11-11,15.0,1.4,27.5,16.6,78.7,2.9,3.2
1984-11-12,12.2,1.2,24.6,16.0,85.9,10.7,2.6
1984-11-13,13.8,1.8,25.3,16.4,84.1,3.5,3.0
1984-11-14,23.8,1.7,26.1,15.2,75.9,9.0,4.7
1984-11-15,16.3,1.0,25.5,15.0,78.7,0.0,3.9
1984-11-16,19.7,1.4,26.7,14.4,78.2,0.0,4.1
1984-11-17,17.0,1.0,28.7,14.6,74.7,0.0,3.7
1984-11-18,12.5,1.3,25.1,16.4,83.5,2.3,2.9
1984-11-19,17.0,1.1,25.1,15.6,83.6,14.0,3.4
1984-11-20,11.7,1.6,19.9,15.2,90.4,4.0,2.4
1984-11-21,15.6,2.1,24.6,15.2,87.3,57.3,3.1
1984-11-22,11.2,1.4,25.2,16.3,87.7,12.5,2.4
1984-11-23,11.4,0.9,23.1,16.6,90.2,29.7,2.4
1984-11-24,19.4,0.9,27.4,15.7,77.0,7.1,3.9
1984-11-25,21.3,1.1,29.3,16.8,74.7,7.8,4.4
1984-11-26,15.6,1.4,27.4,16.9,84.3,4.4,3.3
1984-11-27,11.1,1.5,20.2,15.3,91.6,20.4,2.2
1984-11-28,10.5,1.0,19.6,13.0,86.2,8.9,2.2
1984-11-29,13.8,1.1,22.6,13.2,82.6,3.2,2.8
1984-11-30,19.6,0.9,26.4,14.7,84.5,2.0,3.9
1984-12-01,18.9,2.2,27.0,15.0,80.0,3.6,4.0
1984-12-02,12.2,1.4,25.6,16.9,88.0,5.8,2.6
1984-12-03,14.6,0.9,27.8,16.1,86.6,7.5,3.1
1984-12-04,16.6,1.1,27.1,16.9,84.9,34.4,3.5
1984-12-05,16.5,1.3,25.8,16.7,83.7,2.3,3.4
1984-12-06,16.3,1.1,25.1,15.4,81.1,5.3,3.3
1984-12-07,13.8,1.5,24.6,16.6,89.5,1.8,2.8
1984-12-08,11.9,1.2,25.9,16.6,92.8,22.5,2.5
1984-12-09,11.0,0.7,22.9,16.1,91.4,19.2,2.3
1984-12-10,18.0,1.1,28.1,17.1,87.0,6.2,3.7
1984-12-11,17.8,1.2,29.5,17.6,80.6,5.8,3.9
1984-12-12,18.3,1.5,29.2,18.0,80.1,6.4,4.0
1984-12-13,15.3,2.2,27.5,17.9,86.7,58.7,3.3
1984-12-14,15.2,1.1,26.9,18.0,87.7,5.7,3.3
1984-12-15,10.6,0.9,21.1,17.7,93.0,11.7,2.2
1984-12-16,11.0,1.3,23.1,17.2,92.4,19.5,2.3
1984-12-17,19.9,1.8,28.7,17.2,81.6,13.9,4.3
1984-12-18,19.5,1.8,28.7,17.1,82.7,0.9,4.1
1984-12-19,18.1,1.5,25.9,15.6,81.5,1.0,3.7
1984-12-20,14.5,1.8,23.2,15.3,87.1,0.8,3.0
1984-12-21,20.3,1.3,27.6,16.8,87.1,1.0,4.0
1984-12-22,22.1,1.6,28.9,14.8,74.1,2.7,4.7
1984-12-23,23.7,1.8,27.6,14.0,73.6,0.4,4.9
1984-12-24,20.4,1.8,27.1,16.0,78.3,0.0,4.3
1984-12-25,15.9,1.3,27.5,17.8,80.1,0.4,3.4
1984-12-26,13.5,1.0,27.0,17.4,85.2,11.7,3.0
1984-12-27,13.7,1.3,26.0,17.3,88.7,16.8,3.0
1984-12-28,14.3,1.3,22.5,16.2,89.2,6.8,2.9
1984-12-29,11.1,1.0,22.9,16.7,89.4,19.2,2.4
1984-12-30,15.5,1.1,26.8,16.2,85.2,37.0,3.3
1984-12-31,19.9,1.4,28.4,18.0,83.4,12.1,4.2
1985-01-01,19.6,1.6,27.4,16.5,79.6,3.9,4.5
1985-01-02,25.3,1.9,26.0,15.9,78.1,4.6,5.1
1985-01-03,22.2,1.6,25.2,14.9,79.0,0.8,4.2
1985-01-04,19.9,1.8,25.0,15.4,79.8,0.1,3.9
1985-01-05,18.9,1.1,26.3,14.8,79.4,0.4,3.8
1985-01-06,16.1,1.0,26.0,16.5,86.2,1.5,3.2
1985-01-07,14.4,1.8,25.8,16.9,86.9,3.9,3.1
1985-01-08,10.6,1.2,21.3,17.2,88.9,30.8,2.3
1985-01-09,13.5,1.6,21.8,15.2,79.2,48.3,3.0
1985-01-10,17.7,1.5,21.7,13.3,75.7,2.2,3.3
1985-01-11,21.3,1.1,25.2,14.1,77.0,0.0,3.9
1985-01-12,23.1,1.0,27.2,16.0,78.3,0.0,4.5
1985-01-13,21.2,1.6,27.8,15.6,78.3,0.9,4.3
1985-01-14,21.0,1.8,25.8,15.4,76.3,4.1,4.4
1985-01-15,18.2,1.5,25.2,16.5,79.4,3.6,3.3
1985-01-16,14.3,1.3,24.5,16.5,84.8,0.4,2.8
1985-01-17,10.5,1.3,20.5,16.5,89.3,8.6,2.2
1985-01-18,10.6,1.0,22.5,17.1,91.5,22.7,2.3
1985-01-19,12.9,0.9,24.5,16.8,90.3,20.9,2.7
1985-01-20,11.6,1.2,24.6,17.7,88.3,16.7,2.5
1985-01-21,15.0,1.1,26.3,18.6,88.1,24.3,3.0
1985-01-22,20.5,1.0,27.7,18.4,83.8,2.8,4.2
1985-01-23,11.4,0.9,24.5,17.8,89.6,9.8,2.5
1985-01-24,10.5,0.8,21.7,17.8,93.4,13.1,2.2
1985-01-25,10.4,1.0,20.6,16.7,92.6,24.4,2.1
1985-01-26,10.6,1.3,21.7,14.6,89.9,58.4,2.2
1985-01-27,10.4,1.4,18.3,15.1,91.1,34.9,2.0
1985-01-28,15.5,1.2,24.1,15.7,85.9,49.2,2.9
1985-01-29,14.5,0.9,25.6,17.5,87.5,11.6,3.1
1985-01-30,11.1,1.0,24.1,17.8,89.9,7.2,2.5
1985-01-31,15.8,1.2,27.1,18.1,86.0,14.5,3.5
1985-02-01,20.0,1.4,31.2,17.6,86.5,6.9,4.3
1985-02-02,22.4,0.9,30.0,16.8,83.1,0.8,4.6
1985-02-03,26.3,1.1,31.6,15.6,77.6,1.6,5.3
1985-02-04,27.5,1.2,31.9,16.7,71.7,0.0,5.8
1985-02-05,25.2,1.3,30.0,16.4,76.4,0.0,5.1
1985-02-06,20.1,1.0,28.6,16.0,85.0,7.7,4.0
1985-02-07,16.3,1.0,27.0,16.9,85.1,19.2,3.4
1985-02-08,15.3,1.0,26.7,16.8,84.6,2.2,3.2
1985-02-09,15.9,0.8,27.9,17.0,89.8,10.9,3.2
1985-02-10,17.1,1.2,27.1,17.3,86.8,11.1,3.5
1985-02-11,22.3,0.9,30.0,17.1,80.8,7.0,4.5
1985-02-12,26.4,1.2,30.8,16.6,74.1,8.9,5.4
1985-02-13,26.8,1.2,31.3,16.8,74.3,0.5,5.5
1985-02-14,23.8,1.0,30.2,16.5,74.9,0.0,4.9
1985-02-15,25.4,1.1,31.0,16.5,74.4,0.2,5.4
1985-02-16,26.7,1.0,31.4,16.8,70.9,0.0,5.5
1985-02-17,26.3,1.2,31.9,16.6,67.5,0.0,5.5
1985-02-18,26.7,1.1,30.1,16.1,70.8,0.0,5.2
1985-02-19,25.4,1.1,30.4,15.9,64.6,0.0,5.2
1985-02-20,26.4,0.9,31.1,14.2,66.5,0.0,5.3
1985-02-21,21.3,1.5,30.3,16.5,77.1,0.0,4.6
1985-02-22,10.9,1.0,26.6,17.7,90.8,4.5,2.5
1985-02-23,10.4,0.7,25.1,17.1,91.0,29.5,2.1
1985-02-24,13.6,0.9,26.8,17.0,89.4,29.3,2.8
1985-02-25,12.8,0.9,27.3,17.4,88.2,12.7,2.8
1985-02-26,13.1,1.2,26.1,18.0,88.3,27.0,2.7
1985-02-27,12.9,1.0,27.2,17.6,91.4,7.5,2.7
1985-02-28,11.8,1.1,26.2,16.9,88.0,9.8,2.6
1985-03-01,10.7,0.6,26.0,16.7,89.1,27.9,2.4
1985-03-02,10.6,0.9,26.4,16.8,87.5,6.4,2.4
1985-03-03,10.8,0.9,25.8,16.4,86.8,1.0,2.4
1985-03-04,14.7,1.1,24.4,15.9,88.4,3.3,2.8
1985-03-05,13.2,1.3,26.3,16.0,85.0,6.3,2.8
1985-03-06,15.5,1.0,27.3,17.4,84.7,9.8,3.3
1985-03-07,13.3,0.7,26.8,17.3,87.0,7.5,2.8
1985-03-08,13.7,0.7,26.1,17.5,88.8,2.1,2.9
1985-03-09,17.4,0.9,27.5,16.5,86.5,33.9,3.5
1985-03-10,14.9,1.5,28.3,17.3,87.9,1.5,3.1
1985-03-11,10.2,1.8,23.7,17.8,88.6,0.3,2.1
1985-03-12,20.0,1.2,29.5,16.9,80.8,7.4,4.1
1985-03-13,17.6,0.9,28.8,16.2,82.0,1.8,3.6
1985-03-14,11.6,1.3,28.3,17.0,89.4,0.3,2.6
1985-03-15,9.7,0.9,25.7,16.7,89.4,20.8,2.2
1985-03-16,10.3,1.0,25.6,16.8,89.8,7.6,2.2
1985-03-17,15.2,1.1,26.9,17.1,87.2,7.6,3.1
1985-03-18,14.3,1.2,27.4,16.9,85.6,22.0,3.0
1985-03-19,14.3,1.3,25.6,16.5,87.6,6.3,2.7
1985-03-20,14.2,0.9,24.9,15.5,85.5,2.2,2.8
1985-03-21,17.8,1.2,27.5,17.2,80.8,1.2,3.6
1985-03-22,20.2,1.7,28.0,18.1,78.1,2.1,4.2
1985-03-23,20.4,0.9,28.7,16.8,78.2,0.0,4.0
1985-03-24,22.1,1.0,29.8,15.7,78.3,0.0,4.2
1985-03-25,21.5,1.1,30.4,16.8,75.6,0.0,4.3
1985-03-26,15.2,1.1,27.8,18.1,84.3,0.0,3.2
1985-03-27,15.5,1.0,29.1,17.5,85.3,7.7,3.2
1985-03-28,14.9,0.9,28.4,17.6,87.3,2.3,3.0
1985-03-29,14.0,1.4,29.3,18.4,88.2,6.0,3.0
1985-03-30,12.2,1.1,27.1,17.2,89.3,19.2,2.4
1985-03-31,17.9,0.7,28.3,17.1,84.2,8.8,3.5
1985-04-01,20.1,1.0,28.8,17.0,77.7,0.0,3.9
1985-04-02,19.3,1.1,28.8,16.3,81.7,0.0,3.7
1985-04-03,20.4,1.4,29.1,16.5,76.7,0.0,4.1
1985-04-04,21.0,1.2,30.0,15.9,80.2,0.0,4.0
1985-04-05,17.7,0.7,27.2,15.3,81.4,2.4,3.4
1985-04-06,19.1,0.8,28.2,15.0,81.4,1.2,3.4
1985-04-07,21.4,0.8,28.4,14.3,78.8,0.0,3.9
1985-04-08,16.5,0.9,27.4,16.3,82.1,0.2,3.1
1985-04-09,10.8,0.6,24.8,16.5,88.0,1.4,2.3
1985-04-10,16.6,0.9,27.5,14.9,81.5,8.5,3.2
1985-04-11,18.5,1.1,29.4,15.2,83.1,0.1,3.6
1985-04-12,16.2,1.3,27.6,16.7,84.7,3.2,3.1
1985-04-13,18.2,0.8,25.9,16.0,80.6,7.9,3.2
1985-04-14,12.8,1.2,23.7,14.2,82.9,0.0,2.5
1985-04-15,18.0,1.7,27.2,13.7,81.5,0.0,3.4
1985-04-16,11.7,1.5,26.6,15.5,86.6,0.0,2.5
1985-04-17,11.5,1.1,27.0,15.7,86.4,0.2,2.5
1985-04-18,16.0,0.9,27.5,14.6,86.7,6.7,2.9
1985-04-19,10.3,2.1,21.4,14.5,88.7,5.4,1.9
1985-04-20,10.2,1.2,18.8,11.9,87.6,1.6,1.7
1985-04-21,17.2,1.0,22.3,10.0,80.0,0.1,2.8
1985-04-22,18.8,1.0,24.5,11.1,76.6,0.0,3.1
1985-04-23,19.3,0.8,24.9,9.6,78.2,0.0,3.1
1985-04-24,19.0,0.9,24.5,10.0,77.0,0.0,3.1
1985-04-25,14.9,1.0,23.9,11.5,82.7,0.0,2.5
1985-04-26,12.8,1.0,25.7,11.8,84.4,0.0,2.4
1985-04-27,15.7,1.0,26.4,12.7,83.6,0.0,2.9
1985-04-28,16.6,0.7,27.2,12.4,80.2,1.7,2.9
1985-04-29,15.8,0.9,28.5,13.3,80.3,0.0,3.0
1985-04-30,16.0,1.0,29.0,14.1,79.9,0.0,3.2
1985-05-01,8.4,1.5,21.3,14.2,90.4,0.0,1.6
1985-05-02,7.7,0.7,18.8,13.4,91.5,0.0,1.4
1985-05-03,7.0,0.9,18.5,13.3,92.6,1.7,1.4
1985-05-04,8.1,0.9,20.5,12.2,90.3,1.9,1.5
1985-05-05,13.9,0.8,22.0,9.8,81.7,0.9,2.2
1985-05-06,14.5,1.1,21.5,7.8,80.0,0.0,2.3
1985-05-07,18.1,1.0,25.8,7.7,76.6,0.0,2.9
1985-05-08,16.8,0.6,26.1,8.2,76.7,0.0,2.7
1985-05-09,13.0,1.1,25.6,9.3,72.6,0.0,2.5
1985-05-10,14.5,2.1,25.9,12.5,83.4,0.0,2.8
1985-05-11,10.3,1.0,22.5,12.3,86.7,1.9,1.8
1985-05-12,8.8,0.9,20.3,11.3,91.3,0.0,1.5
1985-05-13,9.5,0.9,22.9,10.4,83.9,0.3,1.8
1985-05-14,16.5,0.9,26.7,10.5,72.3,0.0,2.9
1985-05-15,16.2,1.1,26.5,10.0,77.7,0.0,2.8
1985-05-16,14.0,0.8,26.1,10.6,82.3,0.0,2.4
1985-05-17,15.0,0.7,26.9,11.7,80.9,0.0,2.5
1985-05-18,14.8,0.8,26.5,9.8,78.9,0.0,2.5
1985-05-19,16.2,0.7,27.5,8.3,73.4,0.0,2.6
1985-05-20,13.6,0.8,28.2,10.8,73.2,0.0,2.5
1985-05-21,13.7,1.4,27.0,11.3,77.5,0.0,2.7
1985-05-22,16.1,1.1,26.7,12.8,77.1,13.5,2.8
1985-05-23,16.3,0.9,24.1,10.2,76.6,0.0,2.6
1985-05-24,14.0,1.1,24.5,10.8,78.5,0.0,2.4
1985-05-25,13.0,0.8,23.4,8.6,83.5,0.0,2.1
1985-05-26,13.9,0.7,23.9,9.1,81.2,0.0,2.2
1985-05-27,15.2,0.7,25.5,8.7,77.5,0.0,2.4
1985-05-28,15.9,0.9,25.3,7.5,73.6,0.0,2.5
1985-05-29,16.1,1.0,26.5,7.0,71.6,0.0,2.6
1985-05-30,15.9,1.3,23.9,7.8,75.6,0.0,2.6
1985-05-31,13.5,1.3,23.4,9.5,82.3,0.0,2.2
1985-06-01,11.5,1.0,22.4,10.1,80.7,0.0,2.0
1985-06-02,12.3,1.1,25.5,9.9,81.7,0.0,2.2
1985-06-03,9.3,1.0,24.0,11.7,85.2,0.0,1.8
1985-06-04,11.1,1.2,21.8,11.6,84.7,2.3,1.8
1985-06-05,15.2,1.7,21.5,7.6,75.5,0.0,2.5
1985-06-06,15.9,1.5,22.6,4.8,64.1,0.0,2.8
1985-06-07,16.3,1.6,22.5,3.5,56.1,0.0,3.0
1985-06-08,16.1,2.0,19.6,2.4,57.3,0.0,3.1
1985-06-09,15.2,1.3,18.3,-0.4,72.7,0.0,2.0
1985-06-10,15.8,1.4,18.7,4.7,66.1,0.0,2.2
1985-06-11,15.5,1.1,18.4,3.2,76.8,0.0,2.0
1985-06-12,15.5,0.7,20.8,3.3,72.7,0.0,2.1
1985-06-13,15.0,0.5,22.5,3.0,75.6,0.0,2.0
1985-06-14,14.4,0.8,24.7,2.8,69.4,0.0,2.2
1985-06-15,14.9,0.8,27.1,3.7,66.5,0.0,2.2
1985-06-16,15.7,0.7,27.5,4.1,69.0,0.0,2.3
1985-06-17,15.8,0.7,28.3,5.0,57.2,0.0,2.4
1985-06-18,13.7,1.4,23.2,8.7,82.3,0.0,2.1
1985-06-19,11.0,1.0,21.4,8.8,81.0,0.0,1.8
1985-06-20,14.7,1.1,22.5,5.6,73.6,0.0,2.2
1985-06-21,15.3,1.0,25.7,4.0,71.6,0.0,2.3
1985-06-22,13.1,0.7,24.9,5.6,68.8,0.0,2.0
1985-06-23,13.1,0.7,25.1,6.5,61.7,0.0,2.1
1985-06-24,15.5,0.8,24.6,6.4,68.9,0.0,2.4
1985-06-25,12.8,0.8,22.7,8.4,80.1,0.0,2.0
1985-06-26,10.5,0.8,21.4,8.1,81.7,0.0,1.7
1985-06-27,13.3,1.0,21.8,7.9,76.0,0.0,2.0
1985-06-28,13.4,0.7,23.8,6.1,77.0,0.0,2.0
1985-06-29,14.8,0.9,26.3,5.9,69.0,0.0,2.4
1985-06-30,14.6,1.5,24.9,6.3,65.1,0.0,2.6
1985-07-01,14.8,1.4,25.4,8.1,70.3,0.0,2.5
1985-07-02,13.5,1.2,26.6,7.3,64.1,0.0,2.6
1985-07-03,14.3,0.9,26.8,8.2,64.6,0.0,2.4
1985-07-04,15.5,1.2,26.2,9.4,65.9,0.0,2.7
1985-07-05,15.4,1.3,25.2,8.4,74.7,0.0,2.5
1985-07-06,14.7,1.7,26.1,8.8,73.3,0.0,2.7
1985-07-07,11.7,1.2,22.8,9.5,75.7,0.0,2.1
1985-07-08,12.6,1.2,24.6,5.4,79.8,0.0,2.1
1985-07-09,12.9,1.0,25.8,8.5,76.4,0.0,2.2
1985-07-10,15.5,1.7,26.7,7.4,59.1,0.0,3.3
1985-07-11,10.8,3.2,17.6,7.8,84.1,0.0,1.9
1985-07-12,14.5,2.0,17.5,4.1,77.5,0.0,2.2
1985-07-13,11.3,1.7,18.3,6.1,77.2,0.0,1.9
1985-07-14,9.8,1.6,18.8,6.4,80.7,0.0,1.7
1985-07-15,13.4,1.2,20.7,5.6,79.2,0.0,2.0
1985-07-16,13.2,1.3,20.9,6.9,76.4,0.0,2.1
1985-07-17,16.1,1.3,20.9,4.6,74.3,0.0,2.4
1985-07-18,10.8,1.4,20.7,5.3,80.9,0.1,1.8
1985-07-19,12.6,1.9,19.0,4.1,82.9,0.1,1.9
1985-07-20,10.5,1.0,18.2,5.7,85.0,0.0,1.6
1985-07-21,13.5,1.0,20.4,5.2,80.1,0.0,2.0
1985-07-22,13.6,1.1,21.5,5.0,78.0,0.0,2.1
1985-07-23,16.8,1.9,21.3,5.0,75.9,0.0,2.6
1985-07-24,15.9,1.6,20.5,5.0,79.0,0.0,2.4
1985-07-25,13.7,1.6,17.3,3.0,79.9,0.0,2.0
1985-07-26,16.0,1.3,19.5,3.4,76.8,0.0,2.3
1985-07-27,14.9,1.5,20.9,3.7,77.3,0.0,2.3
1985-07-28,15.6,1.2,22.9,6.0,75.1,0.0,2.4
1985-07-29,17.4,1.2,24.5,4.6,71.9,0.0,2.8
1985-07-30,17.7,1.5,24.6,6.8,73.8,0.0,2.9
1985-07-31,10.7,1.7,24.0,9.2,81.0,0.0,2.1
1985-08-01,12.3,1.2,23.2,10.7,80.4,0.0,2.2
1985-08-02,15.8,1.2,23.3,7.1,77.4,0.0,2.6
1985-08-03,10.8,0.9,20.2,8.7,86.1,0.0,1.8
1985-08-04,13.2,1.0,23.5,8.9,70.6,0.0,2.5
1985-08-05,18.3,1.1,24.3,6.2,67.0,0.0,3.1
